symbol,quarter_end_date,submission_date,window_label,promoter_pct,fii_pct,dii_pct,public_pct,source
ASTERDM,30-SEP-2019,,Q2FY20,37.8,,,61.63,nse_xbrl
ASTRAMICRO,30-SEP-2019,,Q2FY20,12.83,,,87.17,nse_xbrl
ASTRAZEN,30-SEP-2019,,Q2FY20,75.0,,,24.99,nse_xbrl
ATGL,30-SEP-2019,,Q2FY20,74.8,,,25.2,nse_xbrl
ATLANTAA,30-SEP-2019,,Q2FY20,62.27,,,37.73,nse_xbrl
ATLASCYCLE,30-SEP-2019,17-OCT-2019,Q2FY20,42.17,,,57.83,nse_xbrl
ATUL,30-SEP-2019,,Q2FY20,44.72,,,55.28,nse_xbrl
ATULAUTO,30-SEP-2019,,Q2FY20,52.7,,,47.3,nse_xbrl
AUBANK,30-SEP-2019,,Q2FY20,32.08,,,67.92,nse_xbrl
AURIGROW,30-SEP-2019,,Q2FY20,72.95,,,27.05,nse_xbrl
AURIONPRO,30-SEP-2019,,Q2FY20,27.6,,,72.4,nse_xbrl
AUROPHARMA,30-SEP-2019,,Q2FY20,51.87,,,48.13,nse_xbrl
AURUM,30-SEP-2019,,Q2FY20,38.59,,,61.41,nse_xbrl
AUTOAXLES,30-SEP-2019,,Q2FY20,71.04,,,28.95,nse_xbrl
AVANTIFEED,30-SEP-2019,,Q2FY20,43.72,,,56.26,nse_xbrl
AVG,30-SEP-2019,,Q2FY20,69.99,,,30.01,nse_xbrl
AVROIND,30-SEP-2019,,Q2FY20,68.22,,,31.78,nse_xbrl
AVTNPL,30-SEP-2019,,Q2FY20,74.81,,,25.19,nse_xbrl
AXISCADES,30-SEP-2019,,Q2FY20,67.6,,,32.4,nse_xbrl
AYMSYNTEX,30-SEP-2019,,Q2FY20,72.5,,,27.5,nse_xbrl
BAGFILMS,30-SEP-2019,,Q2FY20,45.24,,,54.76,nse_xbrl
BAJAJ-AUTO,30-SEP-2019,,Q2FY20,53.52,,,46.48,nse_xbrl
BAJAJCON,30-SEP-2019,,Q2FY20,60.0,,,40.0,nse_xbrl
BAJAJELEC,30-SEP-2019,,Q2FY20,62.68,,,37.32,nse_xbrl
BAJAJFINSV,30-SEP-2019,,Q2FY20,60.71,,,39.16,nse_xbrl
BAJAJHIND,30-SEP-2019,,Q2FY20,15.44,,,84.41,nse_xbrl
BAJAJHLDNG,30-SEP-2019,,Q2FY20,49.56,,,50.44,nse_xbrl
BAJFINANCE,30-SEP-2019,,Q2FY20,58.26,,,41.37,nse_xbrl
BALAJITELE,30-SEP-2019,,Q2FY20,34.22,,,65.78,nse_xbrl
BALAMINES,30-SEP-2019,,Q2FY20,53.61,,,46.39,nse_xbrl
BALKRISHNA,30-SEP-2019,,Q2FY20,58.71,,,41.29,nse_xbrl
BALKRISIND,30-SEP-2019,,Q2FY20,58.3,,,41.7,nse_xbrl
BALMLAWRIE,30-SEP-2019,,Q2FY20,0.0,,,100.0,nse_xbrl
BALPHARMA,30-SEP-2019,,Q2FY20,42.45,,,57.55,nse_xbrl
BALRAMCHIN,30-SEP-2019,,Q2FY20,41.1,,,58.9,nse_xbrl
BANARBEADS,30-SEP-2019,,Q2FY20,57.8,,,42.2,nse_xbrl
BANARISUG,30-SEP-2019,,Q2FY20,58.69,,,41.3,nse_xbrl
BANCOINDIA,30-SEP-2019,,Q2FY20,67.88,,,32.12,nse_xbrl
BANDHANBNK,30-SEP-2019,,Q2FY20,82.26,,,17.74,nse_xbrl
BANG,30-SEP-2019,,Q2FY20,72.98,,,27.02,nse_xbrl
BANKBARODA,30-SEP-2019,,Q2FY20,69.23,,,30.77,nse_xbrl
BANKINDIA,30-SEP-2019,,Q2FY20,89.1,,,10.9,nse_xbrl
BANSWRAS,30-SEP-2019,,Q2FY20,58.87,,,41.13,nse_xbrl
BASF,30-SEP-2019,,Q2FY20,73.33,,,26.67,nse_xbrl
BATAINDIA,30-SEP-2019,,Q2FY20,52.96,,,47.04,nse_xbrl
BBL,30-SEP-2019,,Q2FY20,33.45,,,66.55,nse_xbrl
BBOX,30-SEP-2019,,Q2FY20,64.28,,,35.72,nse_xbrl
BBTC,30-SEP-2019,18-OCT-2019,Q2FY20,65.72,,,34.28,nse_xbrl
BBTCL,30-SEP-2019,,Q2FY20,71.43,,,27.9,nse_xbrl
BCG,30-SEP-2019,19-OCT-2019,Q2FY20,39.14,,,60.86,nse_xbrl
BCONCEPTS,30-SEP-2019,,Q2FY20,59.2,,,40.81,nse_xbrl
BDL,30-SEP-2019,,Q2FY20,87.75,,,12.25,nse_xbrl
BEARDSELL,30-SEP-2019,,Q2FY20,68.58,,,31.42,nse_xbrl
BEDMUTHA,30-SEP-2019,,Q2FY20,71.32,,,28.68,nse_xbrl
BEL,30-SEP-2019,,Q2FY20,55.93,,,44.07,nse_xbrl
BEML,30-SEP-2019,,Q2FY20,54.03,,,45.97,nse_xbrl
BEPL,30-SEP-2019,,Q2FY20,55.0,,,45.0,nse_xbrl
BERGEPAINT,30-SEP-2019,,Q2FY20,75.0,,,25.0,nse_xbrl
BFINVEST,30-SEP-2019,19-OCT-2019,Q2FY20,73.38,,,26.62,nse_xbrl
BFUTILITIE,30-SEP-2019,17-OCT-2019,Q2FY20,55.99,,,44.01,nse_xbrl
BHARATFORG,30-SEP-2019,18-OCT-2019,Q2FY20,45.76,,,54.24,nse_xbrl
BHARATGEAR,30-SEP-2019,,Q2FY20,55.93,,,44.08,nse_xbrl
BHARATRAS,30-SEP-2019,,Q2FY20,74.83,,,25.17,nse_xbrl
BHARATWIRE,30-SEP-2019,,Q2FY20,40.23,,,59.77,nse_xbrl
BHARTIARTL,30-SEP-2019,,Q2FY20,62.7,,,37.27,nse_xbrl
BHEL,30-SEP-2019,,Q2FY20,63.17,,,36.83,nse_xbrl
BIGBLOC,30-SEP-2019,,Q2FY20,68.87,,,31.13,nse_xbrl
BIL,30-SEP-2019,,Q2FY20,47.51,,,52.49,nse_xbrl
BIOCON,30-SEP-2019,,Q2FY20,60.67,,,38.0,nse_xbrl
BIOFILCHEM,30-SEP-2019,,Q2FY20,46.82,,,53.18,nse_xbrl
BIRLACORPN,30-SEP-2019,,Q2FY20,62.9,,,37.1,nse_xbrl
BIRLAMONEY,30-SEP-2019,,Q2FY20,73.8,,,26.2,nse_xbrl
BIRLANU,30-SEP-2019,,Q2FY20,40.91,,,59.09,nse_xbrl
BLBLIMITED,30-SEP-2019,,Q2FY20,67.3,,,32.7,nse_xbrl
BLKASHYAP,30-SEP-2019,,Q2FY20,61.44,,,38.56,nse_xbrl
BLS,30-SEP-2019,,Q2FY20,74.24,,,25.76,nse_xbrl
BLUEDART,30-SEP-2019,,Q2FY20,75.0,,,25.0,nse_xbrl
BLUESTARCO,30-SEP-2019,,Q2FY20,38.76,,,61.24,nse_xbrl
BOMDYEING,30-SEP-2019,,Q2FY20,53.67,,,46.33,nse_xbrl
BORORENEW,30-SEP-2019,,Q2FY20,72.85,,,27.15,nse_xbrl
BOSCH-HCIL,30-SEP-2019,,Q2FY20,74.25,,,25.76,nse_xbrl
BOSCHLTD,30-SEP-2019,,Q2FY20,70.54,,,29.46,nse_xbrl
BPCL,30-SEP-2019,,Q2FY20,53.29,,,46.71,nse_xbrl
BPL,30-SEP-2019,,Q2FY20,63.2,,,36.79,nse_xbrl
BRITANNIA,30-SEP-2019,,Q2FY20,50.66,,,49.34,nse_xbrl
BRNL,30-SEP-2019,,Q2FY20,53.76,,,46.24,nse_xbrl
BSL,30-SEP-2019,,Q2FY20,56.44,,,43.56,nse_xbrl
BSOFT,30-SEP-2019,,Q2FY20,40.85,,,57.15,nse_xbrl
BUTTERFLY,30-SEP-2019,,Q2FY20,64.96,,,35.03,nse_xbrl
BVCL,30-SEP-2019,,Q2FY20,56.47,,,43.53,nse_xbrl
CAMLINFINE,30-SEP-2019,11-OCT-2019,Q2FY20,22.6,,,77.41,nse_xbrl
CANBK,30-SEP-2019,,Q2FY20,70.62,,,29.37,nse_xbrl
CANFINHOME,30-SEP-2019,,Q2FY20,29.99,,,70.01,nse_xbrl
CANTABIL,30-SEP-2019,,Q2FY20,74.23,,,25.78,nse_xbrl
CAPACITE,30-SEP-2019,,Q2FY20,43.79,,,56.21,nse_xbrl
CAPLIPOINT,30-SEP-2019,,Q2FY20,69.03,,,30.97,nse_xbrl
CARBORUNIV,30-SEP-2019,,Q2FY20,42.08,,,57.92,nse_xbrl
CARERATING,30-SEP-2019,,Q2FY20,0.0,,,100.0,nse_xbrl
CASTROLIND,30-SEP-2019,,Q2FY20,51.0,,,48.99,nse_xbrl
CCAVENUE,30-SEP-2019,,Q2FY20,34.74,,,64.84,nse_xbrl
CCCL,30-SEP-2019,,Q2FY20,15.51,,,84.49,nse_xbrl
CCHHL,30-SEP-2019,,Q2FY20,73.8,,,26.2,nse_xbrl
CCL,30-SEP-2019,,Q2FY20,45.28,,,54.72,nse_xbrl
CDSL,30-SEP-2019,,Q2FY20,24.0,,,76.01,nse_xbrl
CEATLTD,30-SEP-2019,,Q2FY20,50.52,,,49.48,nse_xbrl
CELEBRITY,30-SEP-2019,,Q2FY20,41.82,,,58.18,nse_xbrl
CEMPRO,30-SEP-2019,17-OCT-2019,Q2FY20,46.64,,,53.36,nse_xbrl
CENTENKA,30-SEP-2019,,Q2FY20,25.25,,,74.75,nse_xbrl
CENTEXT,30-SEP-2019,,Q2FY20,52.04,,,47.95,nse_xbrl
CENTRALBK,30-SEP-2019,,Q2FY20,89.46,,,10.54,nse_xbrl
CENTRUM,30-SEP-2019,,Q2FY20,37.99,,,57.42,nse_xbrl
CENTUM,30-SEP-2019,,Q2FY20,58.8,,,41.2,nse_xbrl
CENTURYPLY,30-SEP-2019,,Q2FY20,72.85,,,27.15,nse_xbrl
CERA,30-SEP-2019,,Q2FY20,54.75,,,45.26,nse_xbrl
CESC,30-SEP-2019,,Q2FY20,49.92,,,50.08,nse_xbrl
CGCL,30-SEP-2019,,Q2FY20,74.94,,,25.06,nse_xbrl
CGPOWER,30-SEP-2019,,Q2FY20,0.0,,,100.0,nse_xbrl
CHALET,30-SEP-2019,,Q2FY20,71.41,,,28.59,nse_xbrl
CHAMBLFERT,30-SEP-2019,,Q2FY20,58.89,,,40.85,nse_xbrl
CHENNPETRO,30-SEP-2019,,Q2FY20,67.29,,,32.71,nse_xbrl
CHOLAFIN,30-SEP-2019,,Q2FY20,52.94,,,47.06,nse_xbrl
CHOLAHLDNG,30-SEP-2019,,Q2FY20,49.01,,,50.99,nse_xbrl
CIEINDIA,30-SEP-2019,,Q2FY20,67.69,,,32.31,nse_xbrl
CINELINE,30-SEP-2019,,Q2FY20,69.88,,,30.12,nse_xbrl
CINEVISTA,30-SEP-2019,,Q2FY20,67.61,,,32.39,nse_xbrl
CIPLA,30-SEP-2019,,Q2FY20,36.68,,,63.32,nse_xbrl
CNL,30-SEP-2019,,Q2FY20,68.95,,,31.04,nse_xbrl
COALINDIA,30-SEP-2019,,Q2FY20,69.26,,,30.74,nse_xbrl
COCHINSHIP,30-SEP-2019,,Q2FY20,75.21,,,24.79,nse_xbrl
COFORGE,30-SEP-2019,,Q2FY20,70.04,,,29.96,nse_xbrl
COLPAL,30-SEP-2019,,Q2FY20,51.0,,,49.0,nse_xbrl
COMPUSOFT,30-SEP-2019,,Q2FY20,73.61,,,26.39,nse_xbrl
CONCOR,30-SEP-2019,,Q2FY20,54.8,,,45.2,nse_xbrl
CONFIPET,30-SEP-2019,,Q2FY20,52.7,,,47.3,nse_xbrl
CONSOFINVT,30-SEP-2019,,Q2FY20,71.54,,,28.46,nse_xbrl
CONTROLPR,30-SEP-2019,,Q2FY20,53.58,,,46.42,nse_xbrl
CORALFINAC,30-SEP-2019,,Q2FY20,74.37,,,25.63,nse_xbrl
COROMANDEL,30-SEP-2019,,Q2FY20,61.72,,,38.28,nse_xbrl
COSMOFIRST,30-SEP-2019,,Q2FY20,44.15,,,54.44,nse_xbrl
COUNCODOS,30-SEP-2019,,Q2FY20,54.06,,,45.94,nse_xbrl
CREATIVEYE,30-SEP-2019,,Q2FY20,56.64,,,43.36,nse_xbrl
CREDITACC,30-SEP-2019,,Q2FY20,80.05,,,19.95,nse_xbrl
CREST,30-SEP-2019,,Q2FY20,62.1,,,37.9,nse_xbrl
CRISIL,30-SEP-2019,,Q2FY20,67.4,,,32.6,nse_xbrl
CROMPTON,30-SEP-2019,,Q2FY20,34.36,,,65.64,nse_xbrl
CROWN,30-SEP-2019,,Q2FY20,73.49,,,26.52,nse_xbrl
CTE,30-SEP-2019,,Q2FY20,46.91,,,50.3,nse_xbrl
CUB,30-SEP-2019,,Q2FY20,0.0,,,100.0,nse_xbrl
CUBEXTUB,30-SEP-2019,,Q2FY20,44.42,,,36.72,nse_xbrl
CUMMINSIND,30-SEP-2019,,Q2FY20,51.0,,,49.0,nse_xbrl
CUPID,30-SEP-2019,,Q2FY20,45.06,,,54.94,nse_xbrl
CYIENT,30-SEP-2019,,Q2FY20,22.8,,,77.2,nse_xbrl
DABUR,30-SEP-2019,,Q2FY20,67.88,,,32.12,master_only
DALBHARAT,30-SEP-2019,,Q2FY20,54.26,,,45.58,nse_xbrl
DALMIASUG,30-SEP-2019,,Q2FY20,74.91,,,25.09,nse_xbrl
DAMODARIND,30-SEP-2019,,Q2FY20,69.25,,,30.75,nse_xbrl
DANGEE,30-SEP-2019,,Q2FY20,68.69,,,31.31,nse_xbrl
DATAMATICS,30-SEP-2019,,Q2FY20,73.45,,,26.55,nse_xbrl
DBCORP,30-SEP-2019,,Q2FY20,71.6,,,28.4,nse_xbrl
DBL,30-SEP-2019,,Q2FY20,75.0,,,25.0,nse_xbrl
DBSTOCKBRO,30-SEP-2019,,Q2FY20,30.01,,,69.99,master_only
DCAL,30-SEP-2019,,Q2FY20,61.4,,,38.6,nse_xbrl
DCBBANK,30-SEP-2019,,Q2FY20,14.9,,,85.09,nse_xbrl
DCMSHRIRAM,30-SEP-2019,,Q2FY20,66.53,,,32.14,nse_xbrl
DCW,30-SEP-2019,,Q2FY20,47.42,,,52.58,nse_xbrl
DECCANCE,30-SEP-2019,,Q2FY20,56.19,,,43.81,nse_xbrl
DEEPAKFERT,30-SEP-2019,,Q2FY20,51.5,,,48.5,nse_xbrl
DEEPAKNTR,30-SEP-2019,,Q2FY20,45.64,,,54.36,nse_xbrl
DELTACORP,30-SEP-2019,,Q2FY20,32.77,,,67.23,nse_xbrl
DELTAMAGNT,30-SEP-2019,,Q2FY20,72.15,,,27.85,nse_xbrl
DEN,30-SEP-2019,,Q2FY20,86.53,,,13.37,nse_xbrl
DENORA,30-SEP-2019,,Q2FY20,53.68,,,46.32,nse_xbrl
DEVIT,30-SEP-2019,,Q2FY20,68.99,,,31.01,nse_xbrl
DGCONTENT,30-SEP-2019,,Q2FY20,69.51,,,29.56,nse_xbrl
DHAMPURSUG,30-SEP-2019,,Q2FY20,49.08,,,50.92,nse_xbrl
DHANBANK,30-SEP-2019,,Q2FY20,0.0,,,100.0,nse_xbrl
DHANUKA,30-SEP-2019,,Q2FY20,75.0,,,25.01,nse_xbrl
DHUNINV,30-SEP-2019,,Q2FY20,74.95,,,25.05,nse_xbrl
DIAMONDYD,30-SEP-2019,,Q2FY20,71.43,,,28.57,nse_xbrl
DICIND,30-SEP-2019,,Q2FY20,71.75,,,28.25,nse_xbrl
DIVISLAB,30-SEP-2019,,Q2FY20,52.01,,,47.99,nse_xbrl
DIXON,30-SEP-2019,,Q2FY20,38.89,,,61.13,nse_xbrl
DLF,30-SEP-2019,,Q2FY20,74.95,,,25.05,nse_xbrl
DLINKINDIA,30-SEP-2019,,Q2FY20,51.02,,,48.98,nse_xbrl
DMART,30-SEP-2019,,Q2FY20,80.21,,,19.79,nse_xbrl
DNAMEDIA,30-SEP-2019,,Q2FY20,62.17,,,37.83,nse_xbrl
DOLLAR,30-SEP-2019,,Q2FY20,60.06,,,39.94,nse_xbrl
DONEAR,30-SEP-2019,,Q2FY20,74.56,,,25.44,nse_xbrl
DPABHUSHAN,30-SEP-2019,,Q2FY20,73.58,,,26.42,nse_xbrl
DREDGECORP,30-SEP-2019,,Q2FY20,73.47,,,26.53,nse_xbrl
DRREDDY,30-SEP-2019,,Q2FY20,26.76,,,73.0,nse_xbrl
DSSL,30-SEP-2019,,Q2FY20,46.17,,,53.83,nse_xbrl
DTIL,30-SEP-2019,,Q2FY20,67.13,,,32.87,nse_xbrl
DVL,30-SEP-2019,,Q2FY20,74.82,,,25.18,nse_xbrl
DWARKESH,30-SEP-2019,,Q2FY20,41.87,,,58.13,nse_xbrl
DYNAMATECH,30-SEP-2019,,Q2FY20,48.78,,,51.22,nse_xbrl
DYNPRO,30-SEP-2019,,Q2FY20,40.81,,,59.19,nse_xbrl
E2E,30-SEP-2019,,Q2FY20,58.38,,,41.62,nse_xbrl
ECLERX,30-SEP-2019,,Q2FY20,50.76,,,46.85,nse_xbrl
EDELWEISS,30-SEP-2019,,Q2FY20,32.91,,,62.28,nse_xbrl
EICHERMOT,30-SEP-2019,,Q2FY20,49.31,,,50.69,nse_xbrl
EIDPARRY,30-SEP-2019,,Q2FY20,44.77,,,55.23,nse_xbrl
EIHAHOTELS,30-SEP-2019,,Q2FY20,75.0,,,25.01,nse_xbrl
EIHOTEL,30-SEP-2019,,Q2FY20,35.25,,,64.75,nse_xbrl
EIMCOELECO,30-SEP-2019,,Q2FY20,74.06,,,25.94,nse_xbrl
EKC,30-SEP-2019,22-OCT-2019,Q2FY20,66.96,,,33.04,nse_xbrl
ELECON,30-SEP-2019,,Q2FY20,58.93,,,41.07,nse_xbrl
ELECTCAST,30-SEP-2019,,Q2FY20,50.62,,,49.38,nse_xbrl
ELECTHERM,30-SEP-2019,,Q2FY20,31.31,,,68.69,nse_xbrl
ELGIEQUIP,30-SEP-2019,,Q2FY20,31.9,,,68.1,nse_xbrl
ELGIRUBCO,30-SEP-2019,,Q2FY20,63.96,,,36.03,nse_xbrl
EMAMILTD,30-SEP-2019,,Q2FY20,52.71,,,47.28,nse_xbrl
EMAMIPAP,30-SEP-2019,,Q2FY20,74.97,,,25.03,nse_xbrl
EMBDL,30-SEP-2019,,Q2FY20,23.37,,,76.61,nse_xbrl
EMKAY,30-SEP-2019,,Q2FY20,74.56,,,25.44,nse_xbrl
ENDURANCE,30-SEP-2019,,Q2FY20,75.0,,,25.0,nse_xbrl
ENERGYDEV,30-SEP-2019,,Q2FY20,58.14,,,41.86,nse_xbrl
ENGINERSIN,30-SEP-2019,,Q2FY20,52.0,,,48.0,nse_xbrl
ENIL,30-SEP-2019,,Q2FY20,71.15,,,28.85,nse_xbrl
EPL,30-SEP-2019,,Q2FY20,75.0,,,25.01,nse_xbrl
ERIS,30-SEP-2019,16-OCT-2019,Q2FY20,56.23,,,43.77,nse_xbrl
ESABINDIA,30-SEP-2019,,Q2FY20,73.72,,,26.28,nse_xbrl
ESCORTS,30-SEP-2019,,Q2FY20,40.25,,,57.24,nse_xbrl
ESSARSHPNG,30-SEP-2019,,Q2FY20,74.37,,,25.63,nse_xbrl
ESTER,30-SEP-2019,,Q2FY20,59.14,,,40.86,nse_xbrl
EVEREADY,30-SEP-2019,,Q2FY20,30.83,,,69.18,nse_xbrl
EXCELINDUS,30-SEP-2019,,Q2FY20,52.8,,,47.2,nse_xbrl
EXIDEIND,30-SEP-2019,,Q2FY20,45.99,,,54.0,nse_xbrl
EXPLEOSOL,30-SEP-2019,,Q2FY20,56.17,,,43.83,nse_xbrl
FACT,30-SEP-2019,,Q2FY20,90.0,,,9.99,nse_xbrl
FCL,30-SEP-2019,,Q2FY20,71.42,,,28.58,nse_xbrl
FDC,30-SEP-2019,,Q2FY20,69.24,,,30.76,nse_xbrl
FEDERALBNK,30-SEP-2019,,Q2FY20,0.0,,,100.0,nse_xbrl
FIEMIND,30-SEP-2019,,Q2FY20,66.56,,,33.44,nse_xbrl
FILATEX,30-SEP-2019,,Q2FY20,58.71,,,41.29,nse_xbrl
FINCABLES,30-SEP-2019,,Q2FY20,35.92,,,64.1,nse_xbrl
FINEORG,30-SEP-2019,,Q2FY20,75.0,,,25.0,nse_xbrl
FINPIPE,30-SEP-2019,,Q2FY20,52.47,,,47.18,nse_xbrl
FLUOROCHEM,30-SEP-2019,,Q2FY20,68.33,,,31.67,nse_xbrl
FMGOETZE,30-SEP-2019,,Q2FY20,74.98,,,25.02,nse_xbrl
FORTIS,30-SEP-2019,,Q2FY20,31.17,,,68.83,nse_xbrl
FOSECOIND,30-SEP-2019,,Q2FY20,74.98,,,25.02,nse_xbrl
FSL,30-SEP-2019,,Q2FY20,53.95,,,46.05,nse_xbrl
GABRIEL,30-SEP-2019,,Q2FY20,52.75,,,47.25,nse_xbrl
GAEL,30-SEP-2019,,Q2FY20,63.76,,,36.24,nse_xbrl
GALAXYSURF,30-SEP-2019,,Q2FY20,70.94,,,29.06,nse_xbrl
GALLANTT,30-SEP-2019,,Q2FY20,67.25,,,32.76,nse_xbrl
GANDHITUBE,30-SEP-2019,,Q2FY20,73.26,,,26.75,nse_xbrl
GANECOS,30-SEP-2019,,Q2FY20,39.91,,,60.09,nse_xbrl
GANESHHOU,30-SEP-2019,,Q2FY20,54.36,,,45.64,nse_xbrl
GANGAFORGE,30-SEP-2019,,Q2FY20,67.63,,,32.37,nse_xbrl
GANGESSECU,30-SEP-2019,,Q2FY20,60.14,,,39.85,nse_xbrl
GARFIBRES,30-SEP-2019,,Q2FY20,50.71,,,44.96,nse_xbrl
GATECH,30-SEP-2019,,Q2FY20,17.28,,,82.72,nse_xbrl
GATECHDVR,30-SEP-2019,,Q2FY20,42.79,,,57.21,nse_xbrl
GAYAHWS,30-SEP-2019,,Q2FY20,61.15,,,38.85,nse_xbrl
GEEKAYWIRE,30-SEP-2019,,Q2FY20,57.59,,,42.4,nse_xbrl
GENESYS,30-SEP-2019,,Q2FY20,51.33,,,48.67,nse_xbrl
GENUSPAPER,30-SEP-2019,,Q2FY20,50.48,,,49.53,nse_xbrl
GENUSPOWER,30-SEP-2019,,Q2FY20,50.47,,,49.53,nse_xbrl
GEOJITFSL,30-SEP-2019,,Q2FY20,62.13,,,37.87,nse_xbrl
GESHIP,30-SEP-2019,18-OCT-2019,Q2FY20,30.07,,,69.92,nse_xbrl
GFLLIMITED,30-SEP-2019,,Q2FY20,68.63,,,31.37,nse_xbrl
GHCL,30-SEP-2019,,Q2FY20,18.93,,,81.06,nse_xbrl
GICHSGFIN,30-SEP-2019,,Q2FY20,42.41,,,57.58,nse_xbrl
GICL,30-SEP-2019,,Q2FY20,74.17,,,25.83,nse_xbrl
GICRE,30-SEP-2019,,Q2FY20,85.78,,,14.21,nse_xbrl
GILLANDERS,30-SEP-2019,,Q2FY20,68.74,,,31.26,nse_xbrl
GILLETTE,30-SEP-2019,,Q2FY20,75.0,,,25.0,nse_xbrl
GINNIFILA,30-SEP-2019,,Q2FY20,62.65,,,37.34,nse_xbrl
GIPCL,30-SEP-2019,,Q2FY20,55.69,,,44.31,nse_xbrl
GKWLIMITED,30-SEP-2019,,Q2FY20,75.0,,,24.99,nse_xbrl
GLAXO,30-SEP-2019,,Q2FY20,75.0,,,25.0,nse_xbrl
GLENMARK,30-SEP-2019,,Q2FY20,46.58,,,53.42,master_only
GLOBAL,30-SEP-2019,,Q2FY20,72.49,,,27.5,nse_xbrl
GLOBALVECT,30-SEP-2019,,Q2FY20,75.0,,,25.0,nse_xbrl
GLOBE,30-SEP-2019,,Q2FY20,73.33,,,26.67,nse_xbrl
GLOBUSSPR,30-SEP-2019,,Q2FY20,55.84,,,44.15,nse_xbrl
GMBREW,30-SEP-2019,,Q2FY20,74.43,,,25.57,nse_xbrl
GMDCLTD,30-SEP-2019,,Q2FY20,74.0,,,26.0,nse_xbrl
GMMPFAUDLR,30-SEP-2019,,Q2FY20,75.0,,,25.0,nse_xbrl
GMRAIRPORT,30-SEP-2019,,Q2FY20,63.6,,,36.4,nse_xbrl
GNA,30-SEP-2019,,Q2FY20,66.5,,,33.5,nse_xbrl
GNFC,30-SEP-2019,,Q2FY20,41.18,,,58.82,nse_xbrl
GOACARBON,30-SEP-2019,,Q2FY20,59.72,,,40.28,nse_xbrl
GOCLCORP,30-SEP-2019,,Q2FY20,74.93,,,25.06,nse_xbrl
GODFRYPHLP,30-SEP-2019,,Q2FY20,72.19,,,27.81,nse_xbrl
GODREJAGRO,30-SEP-2019,,Q2FY20,69.0,,,31.0,nse_xbrl
GODREJCP,30-SEP-2019,,Q2FY20,63.24,,,36.76,nse_xbrl
GODREJIND,30-SEP-2019,,Q2FY20,61.38,,,38.62,nse_xbrl
GODREJPROP,30-SEP-2019,18-OCT-2019,Q2FY20,64.45,,,35.55,nse_xbrl
GOKEX,30-SEP-2019,,Q2FY20,33.09,,,66.9,nse_xbrl
GOKUL,30-SEP-2019,,Q2FY20,73.41,,,26.59,nse_xbrl
GOKULAGRO,30-SEP-2019,,Q2FY20,71.8,,,28.2,nse_xbrl
GOLDIAM,30-SEP-2019,,Q2FY20,62.81,,,37.19,nse_xbrl
GOODLUCK,30-SEP-2019,,Q2FY20,62.18,,,37.82,nse_xbrl
GPIL,30-SEP-2019,,Q2FY20,67.36,,,32.64,nse_xbrl
GPPL,30-SEP-2019,,Q2FY20,43.01,,,56.99,nse_xbrl
GPTINFRA,30-SEP-2019,,Q2FY20,75.0,,,25.0,nse_xbrl
GRANULES,30-SEP-2019,,Q2FY20,42.9,,,57.1,nse_xbrl
GRAPHITE,30-SEP-2019,,Q2FY20,65.22,,,34.78,nse_xbrl
GRASIM,30-SEP-2019,,Q2FY20,40.15,,,59.64,nse_xbrl
GRAVITA,30-SEP-2019,,Q2FY20,72.51,,,27.2,nse_xbrl
GREAVESCOT,30-SEP-2019,,Q2FY20,51.9,,,48.1,nse_xbrl
GREENLAM,30-SEP-2019,,Q2FY20,54.9,,,45.1,nse_xbrl
GREENPLY,30-SEP-2019,,Q2FY20,51.7,,,48.3,nse_xbrl
GREENPOWER,30-SEP-2019,,Q2FY20,48.73,,,51.27,nse_xbrl
GRINDWELL,30-SEP-2019,,Q2FY20,58.33,,,41.69,nse_xbrl
GROBTEA,30-SEP-2019,,Q2FY20,74.93,,,25.07,nse_xbrl
GRPLTD,30-SEP-2019,,Q2FY20,41.81,,,58.19,nse_xbrl
GRSE,30-SEP-2019,,Q2FY20,74.5,,,25.5,nse_xbrl
GSFC,30-SEP-2019,,Q2FY20,37.84,,,62.16,nse_xbrl
GTL,30-SEP-2019,,Q2FY20,32.41,,,67.59,nse_xbrl
GTLINFRA,30-SEP-2019,,Q2FY20,3.41,,,96.59,nse_xbrl
GTPL,30-SEP-2019,,Q2FY20,78.83,,,21.17,nse_xbrl
GUFICBIO,30-SEP-2019,,Q2FY20,65.75,,,34.25,nse_xbrl
GUJALKALI,30-SEP-2019,,Q2FY20,46.28,,,53.72,nse_xbrl
GUJAPOLLO,30-SEP-2019,,Q2FY20,56.44,,,43.57,nse_xbrl
GUJRAFFIA,30-SEP-2019,,Q2FY20,39.15,,,60.85,nse_xbrl
GULFOILLUB,30-SEP-2019,,Q2FY20,72.32,,,27.68,nse_xbrl
GULPOLY,30-SEP-2019,,Q2FY20,63.32,,,36.12,nse_xbrl
GVPIL,30-SEP-2019,,Q2FY20,68.58,,,31.42,nse_xbrl
GVT&D,30-SEP-2019,,Q2FY20,75.0,,,25.0,nse_xbrl
HAL,30-SEP-2019,,Q2FY20,89.97,,,10.03,nse_xbrl
HALEOSLABS,30-SEP-2019,,Q2FY20,68.0,,,32.0,nse_xbrl
HARRMALAYA,30-SEP-2019,,Q2FY20,50.3,,,49.7,nse_xbrl
HATHWAY,30-SEP-2019,,Q2FY20,94.09,,,5.91,nse_xbrl
HATSUN,30-SEP-2019,,Q2FY20,73.54,,,26.46,nse_xbrl
