date,FII_OI_Net,DII_OI_Net,PRO_OI_Net,CLIENT_OI_Net,FII_OI_Delta,DII_OI_Delta,PRO_OI_Delta,CLIENT_OI_Delta,FII_OI_Delta_5D,FII_OI_Delta_20D,FII_OI_Delta_60D,DII_OI_Delta_5D,DII_OI_Delta_20D,DII_OI_Delta_60D,PRO_OI_Delta_5D,PRO_OI_Delta_20D,PRO_OI_Delta_60D,CLIENT_OI_Delta_5D,CLIENT_OI_Delta_20D,CLIENT_OI_Delta_60D,FII_Volume_Net,DII_Volume_Net,PRO_Volume_Net,CLIENT_Volume_Net,FII_Volume_5D,FII_Volume_20D,FII_Volume_60D,DII_Volume_5D,DII_Volume_20D,DII_Volume_60D,PRO_Volume_5D,PRO_Volume_20D,PRO_Volume_60D,CLIENT_Volume_5D,CLIENT_Volume_20D,CLIENT_Volume_60D,FII_Derivatives_Net,FPI_net_cr,FPI_flow_5D,FPI_flow_20D,FPI_flow_60D,MF_net_cr,MF_flow_5D,MF_flow_20D,MF_flow_60D,INSURANCE_net_cr,INSURANCE_flow_5D,INSURANCE_flow_20D,INSURANCE_flow_60D,RETAIL_net_cr,RETAIL_flow_5D,RETAIL_flow_20D,RETAIL_flow_60D,FII_flow_score,DII_flow_score,PRO_flow_score,CLIENT_flow_score,FPI_flow_score,MF_flow_score,INSURANCE_flow_score,RETAIL_flow_score
2023-04-10,21703.0,-1321515.0,133795.0,1166017.0,33044.0,1504.0,-16911.0,-17637.0,101704.0,-67812.0,-60958.0,3925.0,129831.0,208412.0,-20402.0,-12631.0,3965.0,-85227.0,-49388.0,-151419.0,33044.0,1504.0,-16911.0,-17637.0,101704.0,-51047.0,-23261.0,3925.0,108215.0,158462.0,-20402.0,2914.0,49356.0,-85227.0,-60082.0,-184557.0,33044.0,,,,,,,,,,,,,,,,,-5.74,40.66,-8.37,-15.89,,,,
2023-04-11,61259.0,-1322005.0,115053.0,1145693.0,39556.0,-490.0,-18742.0,-20324.0,109880.0,35472.0,10556.0,-356.0,118168.0,210121.0,-43809.0,-43253.0,-25316.0,-65715.0,-110387.0,-195361.0,39556.0,-490.0,-18742.0,-20324.0,109880.0,52237.0,48253.0,-356.0,96552.0,160171.0,-43809.0,-27708.0,20076.0,-65715.0,-121081.0,-228500.0,39556.0,,,,,,,,,,,,,,,,,12.05,36.25,-23.64,-31.81,,,,
2023-04-12,103098.0,-1319682.0,107718.0,1108866.0,41839.0,2323.0,-7335.0,-36827.0,164302.0,130675.0,56384.0,7825.0,111192.0,222566.0,-50909.0,-75950.0,-28262.0,-121218.0,-165917.0,-250688.0,41839.0,2323.0,-7335.0,-36827.0,164302.0,147440.0,94081.0,7825.0,89576.0,172616.0,-50909.0,-60405.0,17130.0,-121218.0,-176611.0,-283827.0,41839.0,,,,,,,,,,,,,,,,,28.35,33.62,-39.79,-46.13,,,,
2023-04-13,111333.0,-1327289.0,114127.0,1101829.0,8235.0,-7607.0,6409.0,-7037.0,134381.0,173319.0,91367.0,2905.0,99372.0,221178.0,-41186.0,-68973.0,-34581.0,-96100.0,-203718.0,-277964.0,8235.0,-7607.0,6409.0,-7037.0,134381.0,190084.0,129064.0,2905.0,77756.0,171228.0,-41186.0,-53428.0,10811.0,-96100.0,-214412.0,-311103.0,8235.0,,,,,,,,,,,,,,,,,35.49,29.26,-36.28,-55.53,,,,
2023-04-17,90077.0,-1330254.0,103466.0,1136711.0,-21256.0,-2965.0,-10661.0,34882.0,101418.0,180728.0,37926.0,-7235.0,93150.0,229986.0,-47240.0,-66012.0,-19352.0,-46943.0,-207866.0,-248560.0,-21256.0,-2965.0,-10661.0,34882.0,101418.0,197493.0,75623.0,-7235.0,71534.0,180036.0,-47240.0,-50467.0,26040.0,-46943.0,-218560.0,-281699.0,-21256.0,,,,,,,,,,,,,,,,,36.54,26.95,-34.78,-56.08,,,,
2023-04-18,84035.0,-1325028.0,103106.0,1137887.0,-6042.0,5226.0,-360.0,1176.0,62332.0,167427.0,54120.0,-3513.0,93305.0,229800.0,-30689.0,-63711.0,-41152.0,-28130.0,-197021.0,-242768.0,-6042.0,5226.0,-360.0,1176.0,62332.0,184192.0,91817.0,-3513.0,71689.0,179850.0,-30689.0,-48166.0,4240.0,-28130.0,-207715.0,-275907.0,-6042.0,,,,,,,,,,,,,,,,,34.0,26.97,-33.5,-52.75,,,,
2023-04-19,62823.0,-1323168.0,104070.0,1156275.0,-21212.0,1860.0,964.0,18388.0,1564.0,188948.0,5809.0,-1163.0,98487.0,235828.0,-10983.0,-64292.0,-35518.0,10582.0,-223143.0,-206119.0,-21212.0,1860.0,964.0,18388.0,1564.0,205713.0,43506.0,-1163.0,76871.0,185878.0,-10983.0,-48747.0,9875.0,10582.0,-233837.0,-239259.0,-21212.0,,,,,,,,,,,,,,,,,37.39,28.75,-33.56,-58.85,,,,
2023-04-20,79025.0,-1321359.0,89597.0,1152737.0,16202.0,1809.0,-14473.0,-3538.0,-24073.0,204934.0,-7283.0,-1677.0,115963.0,233907.0,-18121.0,-87399.0,-33782.0,43871.0,-233498.0,-192842.0,16202.0,1809.0,-14473.0,-3538.0,-24073.0,221699.0,30414.0,-1677.0,94347.0,183957.0,-18121.0,-71854.0,11611.0,43871.0,-244192.0,-225982.0,16202.0,,,,,,,,,,,,,,,,,39.8,34.99,-44.65,-60.84,,,,
2023-04-21,175921.0,-1325987.0,-4599.0,1154665.0,96896.0,-4628.0,-94196.0,1928.0,64588.0,356847.0,106730.0,1302.0,99753.0,220903.0,-118726.0,-206257.0,-135502.0,52836.0,-250343.0,-192131.0,9414.0,-4628.0,-6714.0,1928.0,-22894.0,286130.0,56945.0,1302.0,78137.0,170953.0,-31244.0,-103230.0,-2627.0,52836.0,-261037.0,-225271.0,9414.0,,,,,,,,,,,,,,,,,65.01,28.9,-100.0,-64.4,,,,
2023-04-24,116833.0,-1335312.0,71757.0,1146722.0,-59088.0,-9325.0,76356.0,-7943.0,26756.0,261706.0,24614.0,-5058.0,94081.0,223771.0,-31709.0,-100318.0,-52189.0,10011.0,-255469.0,-196196.0,28821.0,-9325.0,-11553.0,-7943.0,27183.0,280573.0,62738.0,-5058.0,72465.0,173821.0,-32136.0,-86875.0,-7223.0,10011.0,-266163.0,-229336.0,28821.0,,,,,,,,,,,,,,,,,48.4,26.67,-49.2,-64.99,,,,
2023-04-25,143841.0,-1349426.0,69654.0,1135931.0,27008.0,-14114.0,-2103.0,-10791.0,59806.0,284960.0,6823.0,-24398.0,72165.0,219010.0,-33452.0,-104581.0,-30631.0,-1956.0,-252544.0,-195202.0,26960.0,-14114.0,-1939.0,-10907.0,60185.0,302104.0,44899.0,-24398.0,50549.0,169060.0,-33715.0,-89299.0,14499.0,-2072.0,-263354.0,-228458.0,26960.0,,,,,,,,,,,,,,,,,51.9,18.54,-50.79,-63.68,,,,
2023-04-26,130228.0,-1343601.0,92153.0,1121220.0,-13613.0,5825.0,22499.0,-14711.0,67405.0,262296.0,-33163.0,-20433.0,64955.0,226454.0,-11917.0,-75633.0,-9578.0,-35055.0,-251618.0,-183713.0,-13613.0,5825.0,22499.0,-14711.0,67784.0,279440.0,4913.0,-20433.0,43339.0,176504.0,-12180.0,-60351.0,35552.0,-35171.0,-262428.0,-216969.0,-13613.0,,,,,,,,,,,,,,,,,47.71,15.78,-36.56,-62.91,,,,
2023-04-27,98299.0,-1295272.0,113402.0,1083571.0,-31929.0,48329.0,21249.0,-37649.0,19274.0,234854.0,23197.0,26087.0,96866.0,234003.0,23805.0,-60110.0,-37342.0,-69166.0,-271610.0,-219858.0,32187.0,15092.0,12507.0,-59786.0,83769.0,316114.0,84540.0,-7150.0,42013.0,179270.0,14800.0,-53570.0,2433.0,-91419.0,-304557.0,-266243.0,32187.0,,,,,,,,,,,,,,,,,42.72,27.26,-28.8,-67.23,,,,
2023-04-28,111669.0,-1306689.0,116304.0,1078716.0,13370.0,-11417.0,2902.0,-4855.0,-64252.0,185643.0,86950.0,19298.0,76338.0,241694.0,120903.0,-38037.0,-45126.0,-75949.0,-223944.0,-283518.0,13370.0,-11417.0,2902.0,-4855.0,87725.0,266903.0,148293.0,-13939.0,21485.0,186961.0,24416.0,-31497.0,-5351.0,-98202.0,-256891.0,-329903.0,13370.0,,,,,,,,,,,,,,,,,34.11,19.66,-17.88,-54.78,,,,
2023-05-02,152399.0,-1313186.0,103418.0,1057369.0,40730.0,-6497.0,-12886.0,-21347.0,35566.0,241269.0,133273.0,22126.0,36881.0,247882.0,31661.0,-54165.0,-55266.0,-89353.0,-223985.0,-325889.0,40730.0,-6497.0,-12886.0,-21347.0,99634.0,322529.0,194616.0,-11111.0,-17972.0,193149.0,23083.0,-47405.0,-15491.0,-111606.0,-257152.0,-372274.0,40730.0,,,,,,,,,,,,,,,,,43.21,5.24,-25.53,-54.34,,,,
2023-05-03,120849.0,-1308811.0,109899.0,1078063.0,-31550.0,4375.0,6481.0,20694.0,-22992.0,200850.0,125504.0,40615.0,16629.0,243854.0,40245.0,-44298.0,-47191.0,-57868.0,-173181.0,-322167.0,-31550.0,4375.0,6481.0,20694.0,41124.0,265345.0,186833.0,7378.0,-16608.0,189121.0,31503.0,-53303.0,-7882.0,-80005.0,-195434.0,-368072.0,-31550.0,,,,,,,,,,,,,,,,,36.06,-2.15,-20.53,-41.25,,,,
2023-05-04,124276.0,-1308126.0,102810.0,1081040.0,3427.0,685.0,-7089.0,2977.0,-5952.0,172897.0,116453.0,35475.0,13523.0,206232.0,10657.0,-56052.0,-73182.0,-40180.0,-130368.0,-249503.0,3427.0,685.0,-7089.0,2977.0,58164.0,237392.0,177782.0,2238.0,-19714.0,151499.0,1915.0,-65057.0,-33873.0,-62317.0,-152621.0,-295408.0,3427.0,,,,,,,,,,,,,,,,,31.06,-3.32,-26.05,-30.26,,,,
2023-05-05,86643.0,-1300249.0,103358.0,1110248.0,-37633.0,7877.0,548.0,29208.0,-11656.0,147847.0,110081.0,-4977.0,27258.0,217943.0,-10044.0,-55269.0,-73591.0,26677.0,-119836.0,-254433.0,-37633.0,7877.0,548.0,29208.0,-11656.0,212342.0,171410.0,-4977.0,-5979.0,163210.0,-10044.0,-64274.0,-34282.0,26677.0,-142089.0,-300338.0,-37633.0,,,,,,,,,,,,,,,,,26.58,1.61,-25.46,-27.39,,,,
2023-05-08,141280.0,-1320319.0,91308.0,1087731.0,54637.0,-20070.0,-12050.0,-22517.0,29611.0,164328.0,132371.0,-13630.0,9875.0,182820.0,-24996.0,-64005.0,-83993.0,9015.0,-110198.0,-231198.0,54637.0,-20070.0,-12050.0,-22517.0,29611.0,228823.0,193700.0,-13630.0,-23362.0,128087.0,-24996.0,-73010.0,-44684.0,9015.0,-132451.0,-277103.0,54637.0,,,,,,,,,,,,,,,,,29.15,-4.76,-29.55,-24.75,,,,
2023-05-09,136046.0,-1319467.0,97606.0,1085815.0,-5234.0,852.0,6298.0,-1916.0,-16353.0,147387.0,154210.0,-6281.0,3552.0,177501.0,-5812.0,-53100.0,-88630.0,28446.0,-97839.0,-243081.0,-5234.0,852.0,6298.0,-1916.0,-16353.0,211882.0,215539.0,-6281.0,-29685.0,122768.0,-5812.0,-62105.0,-49321.0,28446.0,-120092.0,-288986.0,-5234.0,,,,,,,,,,,,,,,,,26.05,-7.21,-23.97,-21.43,,,,
2023-05-10,141817.0,-1316371.0,89579.0,1084975.0,5771.0,3096.0,-8027.0,-840.0,20968.0,120114.0,165042.0,-7560.0,5144.0,180439.0,-20320.0,-44216.0,-99185.0,6912.0,-81042.0,-246296.0,5771.0,3096.0,-8027.0,-840.0,20968.0,184609.0,226371.0,-7560.0,-28093.0,125706.0,-20320.0,-53221.0,-59876.0,6912.0,-103295.0,-292201.0,5771.0,,,,,,,,,,,,,,,,,21.18,-6.82,-19.35,-16.96,,,,
2023-05-11,139179.0,-1326665.0,80693.0,1106793.0,-2638.0,-10294.0,-8886.0,21818.0,14903.0,77920.0,117226.0,-18539.0,-4660.0,177177.0,-22117.0,-34360.0,-97762.0,25753.0,-38900.0,-196641.0,-2638.0,-10294.0,-8886.0,21818.0,14903.0,142415.0,178555.0,-18539.0,-37897.0,122444.0,-22117.0,-43365.0,-58453.0,25753.0,-61153.0,-242546.0,-2638.0,,,,,,,,,,,,,,,,,13.75,-10.58,-14.22,-5.9,,,,
2023-05-12,132465.0,-1327959.0,93187.0,1102307.0,-6714.0,-1294.0,12494.0,-4486.0,45822.0,29367.0,111354.0,-27710.0,-8277.0,173994.0,-10171.0,-14531.0,-81449.0,-7941.0,-6559.0,-203899.0,-6714.0,-1294.0,12494.0,-4486.0,45822.0,93862.0,172683.0,-27710.0,-41514.0,119261.0,-10171.0,-23536.0,-42140.0,-7941.0,-28812.0,-249804.0,-6714.0,,,,,,,,,,,,,,,,,5.2,-12.11,-4.08,2.8,,,,
2023-05-15,155027.0,-1337823.0,94557.0,1088239.0,22562.0,-9864.0,1370.0,-14068.0,13747.0,43694.0,152018.0,-17504.0,-10534.0,152830.0,3249.0,-19570.0,-83362.0,508.0,-13590.0,-221486.0,22562.0,-9864.0,1370.0,-14068.0,13747.0,108189.0,213347.0,-17504.0,-43771.0,98097.0,3249.0,-28575.0,-44053.0,508.0,-35843.0,-267391.0,22562.0,,,,,,,,,,,,,,,,,7.49,-13.18,-6.38,1.27,,,,
2023-05-16,150802.0,-1331570.0,98065.0,1082703.0,-4225.0,6253.0,3508.0,-5536.0,14756.0,60725.0,168879.0,-12103.0,-1316.0,158078.0,459.0,-5401.0,-105457.0,-3112.0,-54008.0,-221500.0,-4225.0,6253.0,3506.0,-5534.0,14756.0,125220.0,230810.0,-12103.0,-34553.0,103345.0,457.0,-14408.0,-66752.0,-3110.0,-76259.0,-267403.0,-4225.0,,,,,,,,,,,,,,,,,10.27,-9.98,1.1,-9.19,,,,
2023-05-17,116814.0,-1323468.0,106168.0,1100486.0,-33988.0,8102.0,8103.0,17783.0,-25003.0,32779.0,64250.0,-7097.0,1560.0,167707.0,16589.0,3062.0,-70468.0,15511.0,-37401.0,-161489.0,-33988.0,8102.0,8102.0,17784.0,-25003.0,97274.0,125567.0,-7097.0,-31677.0,112974.0,16586.0,-5946.0,-31150.0,15514.0,-59651.0,-207391.0,-33988.0,,,,,,,,,,,,,,,,,5.26,-9.13,5.72,-4.55,,,,
2023-05-18,106799.0,-1327233.0,117193.0,1103241.0,-10015.0,-3765.0,11025.0,2755.0,-32380.0,43976.0,26341.0,-568.0,-4065.0,162422.0,36500.0,13123.0,-46839.0,-3552.0,-53034.0,-141924.0,-10015.0,-3765.0,11025.0,2755.0,-32380.0,108471.0,87658.0,-568.0,-37302.0,107689.0,36497.0,4115.0,-7521.0,-3549.0,-75284.0,-187826.0,-10015.0,,,,,,,,,,,,,,,,,7.08,-11.47,11.2,-8.54,,,,
2023-05-19,133357.0,-1343559.0,105102.0,1105100.0,26558.0,-16326.0,-12091.0,1859.0,892.0,54332.0,43784.0,-15600.0,-22200.0,145383.0,11915.0,15505.0,-44041.0,2793.0,-47637.0,-145126.0,26558.0,-16326.0,-12091.0,1859.0,892.0,118827.0,105101.0,-15600.0,-55437.0,90650.0,11912.0,6497.0,-4723.0,2796.0,-69887.0,-191028.0,26558.0,,,,,,,,,,,,,,,,,8.75,-18.47,12.72,-6.91,,,,
2023-05-22,160096.0,-1360179.0,95604.0,1104479.0,26739.0,-16620.0,-9498.0,-621.0,5069.0,-15825.0,102851.0,-22356.0,-34192.0,120151.0,1047.0,100203.0,-73138.0,16240.0,-50186.0,-149864.0,26739.0,-16620.0,-10107.0,-12.0,5069.0,136152.0,164168.0,-22356.0,-67429.0,65418.0,435.0,3104.0,-34429.0,16852.0,-71827.0,-195157.0,26739.0,,,,,,,,,,,,,,,,,-3.57,-23.15,56.98,-7.47,,,,
2023-05-23,186678.0,-1364639.0,96748.0,1081213.0,26582.0,-4460.0,1144.0,-23266.0,35876.0,69845.0,126761.0,-33069.0,-29327.0,122456.0,-1317.0,24991.0,-72624.0,-1490.0,-65509.0,-176593.0,26582.0,-4460.0,1753.0,-23875.0,35876.0,133913.0,188078.0,-33069.0,-62564.0,67723.0,-1318.0,16410.0,-33306.0,-1489.0,-87759.0,-222495.0,26582.0,,,,,,,,,,,,,,,,,11.36,-21.42,17.75,-11.51,,,,
2023-05-24,182861.0,-1368853.0,103005.0,1082987.0,-3817.0,-4214.0,6257.0,1774.0,66047.0,39020.0,109534.0,-45385.0,-19427.0,117421.0,-3163.0,33351.0,-65993.0,-17499.0,-52944.0,-160962.0,-3817.0,-4214.0,6257.0,1774.0,66047.0,103136.0,170851.0,-45385.0,-52664.0,62688.0,-3163.0,24606.0,-26675.0,-17499.0,-75078.0,-206864.0,-3817.0,,,,,,,,,,,,,,,,,5.97,-17.74,22.15,-8.08,,,,
2023-05-25,174719.0,-1353294.0,142317.0,1036258.0,-8142.0,15559.0,39312.0,-46729.0,67920.0,44491.0,150891.0,-26061.0,-9693.0,120036.0,25124.0,50164.0,-43004.0,-66983.0,-84962.0,-227923.0,-19254.0,4153.0,21259.0,-6158.0,56808.0,97495.0,201096.0,-37467.0,-54336.0,53897.0,7071.0,23366.0,-21739.0,-26412.0,-66525.0,-233254.0,-19254.0,,,,,,,,,,,,,,,,,6.93,-14.09,30.87,-16.68,,,,
2023-05-26,209549.0,-1369122.0,136041.0,1023532.0,34830.0,-15828.0,-6276.0,-12726.0,76192.0,111250.0,188228.0,-25563.0,-73850.0,94876.0,30939.0,22639.0,-44392.0,-81568.0,-60039.0,-238712.0,34830.0,-15828.0,-6276.0,-12726.0,65080.0,100138.0,258376.0,-36969.0,-85256.0,28617.0,12886.0,4583.0,-55892.0,-40997.0,-19465.0,-231101.0,34830.0,,,,,,,,,,,,,,,,,18.53,-38.42,16.56,-9.91,,,,
2023-05-29,236550.0,-1379053.0,129722.0,1012781.0,27001.0,-9931.0,-6319.0,-10751.0,76454.0,124881.0,220433.0,-18874.0,-72364.0,83393.0,34118.0,13418.0,-54509.0,-91698.0,-65935.0,-249317.0,27001.0,-9931.0,-6319.0,-10751.0,65342.0,113769.0,290581.0,-30280.0,-83770.0,17134.0,16674.0,-4638.0,-66009.0,-51736.0,-25361.0,-241706.0,27001.0,,,,,,,,,,,,,,,,,20.87,-37.79,11.85,-11.53,,,,
2023-05-30,227149.0,-1383656.0,137870.0,1018637.0,-9401.0,-4603.0,8148.0,5856.0,40471.0,74750.0,216340.0,-19017.0,-70470.0,75217.0,41122.0,34452.0,-39749.0,-62576.0,-38732.0,-251808.0,-9614.0,-4603.0,8540.0,5677.0,29146.0,63425.0,286275.0,-30423.0,-81876.0,8958.0,23461.0,16788.0,-50857.0,-22184.0,1663.0,-244376.0,-9614.0,,,,,,,,,,,,,,,,,12.13,-37.05,22.96,-4.23,,,,
2023-05-31,189115.0,-1392059.0,152091.0,1050853.0,-38034.0,-8403.0,14221.0,32216.0,6254.0,68266.0,168904.0,-23206.0,-83248.0,85026.0,49086.0,42192.0,-28350.0,-32134.0,-27210.0,-225580.0,-38034.0,-8403.0,14202.0,32235.0,-5071.0,56941.0,238839.0,-34612.0,-94654.0,18767.0,31406.0,24509.0,-39493.0,8277.0,13204.0,-218113.0,-38034.0,,,,,,,,,,,,,,,,,11.05,-41.85,26.99,-1.18,,,,
2023-06-01,159847.0,-1388315.0,161468.0,1067000.0,-29268.0,3744.0,9377.0,16147.0,-14872.0,35571.0,120837.0,-35021.0,-80189.0,88478.0,19151.0,58658.0,-2063.0,30742.0,-14040.0,-207252.0,-29268.0,3744.0,9377.0,16147.0,-15085.0,24246.0,190772.0,-35021.0,-91595.0,22219.0,19524.0,40975.0,-13206.0,30582.0,26374.0,-199785.0,-29268.0,,,,,,,,,,,,,,,,,5.39,-40.58,35.5,2.3,,,,
2023-06-02,199150.0,-1403253.0,142718.0,1061385.0,39303.0,-14938.0,-18750.0,-5615.0,-10399.0,112507.0,196947.0,-34131.0,-103004.0,74064.0,6677.0,39360.0,-23516.0,37853.0,-48863.0,-247495.0,39303.0,-14938.0,-18750.0,-5615.0,-10612.0,101182.0,266882.0,-34131.0,-114410.0,7805.0,7050.0,21677.0,-34659.0,37693.0,-8449.0,-240028.0,39303.0,,,,,,,,,,,,,,,,,18.95,-48.94,25.27,-7.3,,,,
2023-06-05,223495.0,-1407475.0,134382.0,1049598.0,24345.0,-4222.0,-8336.0,-11787.0,-13055.0,82215.0,141599.0,-28422.0,-87156.0,58229.0,4660.0,43074.0,-5861.0,36817.0,-38133.0,-193967.0,24345.0,-4222.0,-8336.0,-11787.0,-13268.0,70890.0,211534.0,-28422.0,-98562.0,-8030.0,5033.0,25391.0,-17004.0,36657.0,2281.0,-186500.0,24345.0,,,,,,,,,,,,,,,,,13.75,-42.84,27.09,-4.51,,,,
2023-06-06,212167.0,-1402696.0,132758.0,1057771.0,-11328.0,4779.0,-1624.0,8173.0,-14982.0,76121.0,117108.0,-19040.0,-83229.0,58850.0,-5112.0,35152.0,-9918.0,39134.0,-28044.0,-166040.0,-11328.0,4779.0,-1623.0,8172.0,-14982.0,64796.0,187043.0,-19040.0,-94635.0,-7409.0,-5130.0,17470.0,-21060.0,39152.0,12369.0,-158574.0,-11328.0,,,,,,,,,,,,,,,,,12.85,-41.12,22.79,-1.99,,,,
2023-06-07,247338.0,-1407004.0,123055.0,1036611.0,35171.0,-4308.0,-9703.0,-21160.0,58223.0,105521.0,157823.0,-14945.0,-90633.0,44342.0,-29036.0,33476.0,-23371.0,-14242.0,-48364.0,-178794.0,35171.0,-4308.0,-9703.0,-21160.0,58223.0,94196.0,227758.0,-14945.0,-102039.0,-21917.0,-29035.0,15794.0,-34513.0,-14243.0,-7951.0,-171328.0,35171.0,,,,,,,,,,,,,,,,,18.28,-43.66,21.72,-7.82,,,,
2023-06-08,226498.0,-1399539.0,140231.0,1032810.0,-20840.0,7465.0,17176.0,-3801.0,66651.0,87319.0,200711.0,-11224.0,-72874.0,40634.0,-21237.0,59538.0,-18075.0,-34190.0,-73983.0,-223270.0,-20840.0,7465.0,17176.0,-3801.0,66651.0,75994.0,270646.0,-11224.0,-84280.0,-25625.0,-21236.0,41856.0,-29217.0,-34191.0,-33570.0,-215804.0,-20840.0,,,,,,,,,,,,,,,,,15.31,-36.83,35.09,-15.17,,,,
2023-06-09,200451.0,-1396220.0,150258.0,1045511.0,-26047.0,3319.0,10027.0,12701.0,1301.0,67986.0,228028.0,7033.0,-68261.0,34654.0,7540.0,57071.0,-33410.0,-15874.0,-56796.0,-229272.0,-26047.0,3319.0,10027.0,12701.0,1301.0,56661.0,297963.0,7033.0,-79667.0,-31605.0,7541.0,39389.0,-44552.0,-15875.0,-16383.0,-221806.0,-26047.0,,,,,,,,,,,,,,,,,12.07,-34.93,33.53,-10.62,,,,
2023-06-12,220362.0,-1411978.0,144230.0,1047386.0,19911.0,-15758.0,-6028.0,1875.0,-3133.0,65335.0,282348.0,-4503.0,-74155.0,14683.0,9848.0,49673.0,-38870.0,-2212.0,-40853.0,-258161.0,19911.0,-15758.0,-6028.0,1875.0,-3133.0,54010.0,352283.0,-4503.0,-85561.0,-51576.0,9849.0,31991.0,-50012.0,-2213.0,-440.0,-250695.0,19911.0,,,,,,,,,,,,,,,,,11.89,-36.96,29.43,-6.46,,,,
2023-06-13,241274.0,-1415847.0,119737.0,1054836.0,20912.0,-3869.0,-24493.0,7450.0,29107.0,90472.0,331925.0,-13151.0,-84277.0,7557.0,-13021.0,21672.0,-49741.0,-2935.0,-27867.0,-289741.0,20912.0,-3869.0,-24493.0,7450.0,29107.0,79147.0,401860.0,-13151.0,-95683.0,-58702.0,-13021.0,3992.0,-60883.0,-2935.0,12544.0,-282275.0,20912.0,,,,,,,,,,,,,,,,,16.8,-40.6,14.54,-3.08,,,,
2023-06-14,241320.0,-1404401.0,116154.0,1046927.0,46.0,11446.0,-3583.0,-7909.0,-6018.0,124506.0,324712.0,2603.0,-80933.0,13932.0,-6901.0,9986.0,-50663.0,10316.0,-53559.0,-287981.0,46.0,11446.0,-3583.0,-7909.0,-6018.0,113181.0,394647.0,2603.0,-92339.0,-52327.0,-6901.0,-7693.0,-61805.0,10316.0,-13149.0,-280515.0,46.0,,,,,,,,,,,,,,,,,23.3,-39.24,8.17,-10.57,,,,
2023-06-15,215472.0,-1396167.0,125575.0,1055120.0,-25848.0,8234.0,9421.0,8193.0,-11026.0,108673.0,341597.0,3372.0,-68934.0,25488.0,-14656.0,8382.0,-42787.0,22310.0,-48121.0,-324298.0,-25848.0,8234.0,9421.0,8193.0,-11026.0,97348.0,411532.0,3372.0,-80340.0,-40771.0,-14656.0,-9297.0,-53929.0,22310.0,-7711.0,-316832.0,-25848.0,,,,,,,,,,,,,,,,,20.71,-34.71,7.11,-9.23,,,,
2023-06-16,251650.0,-1405202.0,101153.0,1052399.0,36178.0,-9035.0,-24422.0,-2721.0,51199.0,118293.0,377559.0,-8982.0,-61643.0,32120.0,-49105.0,-3949.0,-75843.0,6888.0,-52701.0,-333836.0,36178.0,-9035.0,-24422.0,-2721.0,51199.0,106968.0,447494.0,-8982.0,-73049.0,-34139.0,-49105.0,-21628.0,-86985.0,6888.0,-12291.0,-326370.0,36178.0,,,,,,,,,,,,,,,,,22.86,-32.08,0.32,-10.73,,,,
2023-06-19,209595.0,-1408201.0,123417.0,1075189.0,-42055.0,-2999.0,22264.0,22790.0,-10767.0,49499.0,390521.0,3777.0,-48022.0,17539.0,-20813.0,27813.0,-78241.0,27803.0,-29290.0,-329819.0,-42055.0,-2999.0,22264.0,22790.0,-10767.0,38174.0,460456.0,3777.0,-59428.0,-48720.0,-20813.0,10743.0,-89383.0,27803.0,10511.0,-322353.0,-42055.0,,,,,,,,,,,,,,,,,10.28,-27.12,17.17,-4.12,,,,
2023-06-20,206388.0,-1338773.0,44841.0,1087544.0,-3207.0,69428.0,-78576.0,12355.0,-34886.0,19710.0,351261.0,77074.0,25866.0,90620.0,-74896.0,-51907.0,-127234.0,32708.0,6331.0,-314647.0,-3207.0,2146.0,-11294.0,12355.0,-34886.0,8385.0,422871.0,9792.0,-52822.0,-42921.0,-7614.0,-2304.0,-72769.0,32708.0,46741.0,-307181.0,-3207.0,,,,,,,,,,,,,,,,,4.84,0.25,-25.43,6.01,,,,
2023-06-21,198789.0,-1402219.0,121497.0,1081933.0,-7599.0,-63446.0,76656.0,-5611.0,-42531.0,15928.0,339908.0,2182.0,-33366.0,19372.0,5343.0,18492.0,-52738.0,35006.0,-1054.0,-306542.0,-7599.0,3851.0,9359.0,-5611.0,-42531.0,4603.0,409843.0,2197.0,-44757.0,-46872.0,5328.0,798.0,-63895.0,35006.0,39356.0,-299076.0,-7599.0,,,,,,,,,,,,,,,,,4.22,-21.92,12.3,3.79,,,,
2023-06-22,164398.0,-1397945.0,135190.0,1098357.0,-34391.0,4274.0,13693.0,16424.0,-51074.0,-10321.0,296466.0,-1778.0,-44651.0,10611.0,9615.0,-7127.0,-32596.0,43237.0,62099.0,-274481.0,-34391.0,4274.0,13693.0,16424.0,-51074.0,-10534.0,366401.0,-1763.0,-44636.0,-55633.0,9600.0,-6768.0,-43753.0,43237.0,61938.0,-267015.0,-34391.0,,,,,,,,,,,,,,,,,-0.62,-26.19,-1.37,21.84,,,,
2023-06-23,165465.0,-1385744.0,120741.0,1099538.0,1067.0,12201.0,-14449.0,1181.0,-86185.0,-44084.0,302020.0,19458.0,-16622.0,6394.0,19588.0,-15300.0,-52771.0,47139.0,76006.0,-255643.0,1067.0,12201.0,-14449.0,1181.0,-86185.0,-44297.0,371955.0,19473.0,-16607.0,-59850.0,19573.0,-14941.0,-63928.0,47139.0,75845.0,-248177.0,1067.0,,,,,,,,,,,,,,,,,-6.85,-15.77,-5.7,25.69,,,,
