S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
92.,Themis Medicare,104.34,582.41,960.97,0.48,8.89,192.03,76.53,6.74,2.74
93.,Bharat Parenter.,1361.25,,938.17,0.07,-8.16,-1.48,99.62,-4.19,-1.82
94.,Wanbury,262.30,13.15,916.46,0.00,21.70,24.14,164.58,-4.31,30.78
95.,Kopran,189.08,35.48,912.98,1.59,18.87,94.94,234.02,35.77,6.65
96.,Remus Pharma.,703.20,22.40,828.65,0.14,24.58,21.74,453.43,30.39,16.83
97.,Sigachi Indust.,21.47,25.21,820.41,0.47,7.65,-34.89,121.90,-4.91,6.24
98.,Shree Ganesh Rem,638.00,46.09,819.04,0.00,6.27,-5.00,33.20,35.90,14.61
99.,Anuh Pharma,75.70,18.48,758.70,1.98,11.68,-6.26,202.12,2.01,15.87
100.,Anlon Healthcare,13.98,26.72,743.06,0.00,9.79,-41.20,55.42,13.26,22.38
101.,Kilitch Drugs,173.70,20.13,607.28,0.00,14.88,39.62,89.60,46.33,14.37
102.,Zim Laboratories,105.12,96.39,562.91,0.00,3.74,-23.36,105.27,-3.18,5.41
103.,Influx Health.,239.00,26.94,553.29,0.00,,,,,
104.,Amanta Healthcar,133.49,31.53,518.33,0.00,5.53,-7.21,76.99,6.84,11.63
105.,KRM Ayurveda,239.50,25.31,509.20,0.00,11.90,148.95,53.33,30.58,35.31
106.,Jenburkt Pharma,1137.70,13.35,502.10,1.58,10.85,61.01,44.63,8.72,27.15
107.,Haleos Labs Limited,1384.10,24.17,418.45,0.11,0.35,-85.19,75.14,-15.68,9.91
108.,Bafna Pharma.,176.34,37.58,417.16,0.00,2.75,-11.29,42.24,8.14,11.87
109.,Albert David,710.75,,405.84,0.70,-21.43,-107.45,85.86,14.65,0.77
110.,Valiant Laborato,73.15,,397.30,0.00,1.76,151.43,91.98,59.16,0.75
111.,Aptus Pharma,229.65,85.25,393.85,0.00,2.87,60.34,32.20,117.57,29.97
112.,Medico Remedies,45.52,28.79,377.74,0.00,5.86,35.02,56.81,37.55,23.12
113.,Transchem,285.90,81.38,349.94,0.00,2.09,186.30,0.00,-100.00,6.89
114.,Medicamen Biotec,245.65,34.56,333.17,0.41,4.45,59.50,60.65,104.83,5.43
115.,Infinium Pharma,207.50,26.61,323.35,0.00,7.68,75.13,105.58,45.17,13.10
116.,Astal Lab,71.91,21.41,314.96,0.00,7.68,180.29,134.05,471.15,9.13
117.,Trident Lifeline,243.00,15.23,289.97,0.00,11.44,51.93,75.66,52.48,20.56
118.,Astonea Labs,267.90,62.30,281.59,0.00,3.10,,81.29,,10.33
119.,Zenotech Lab.,44.39,,270.91,0.00,-3.15,-347.58,9.89,-18.47,4.59
120.,Sat Kartar,167.65,15.29,263.96,0.42,9.47,58.10,105.49,21.07,37.42
121.,Ambalal Sarabhai,34.24,14.13,262.39,0.00,6.50,13.44,65.49,1.05,11.54
122.,Gennex Lab.,10.62,13.63,258.01,0.00,4.46,65.23,60.96,51.15,10.85
123.,Nectar Lifesci.,11.98,,232.72,0.00,-67.92,-33727.27,1.29,12800.00,-4.88
124.,Everest Organics,238.80,41.78,231.89,0.00,2.63,-9.62,48.75,19.11,11.99
125.,Kerala Ayurveda,178.00,,231.31,0.00,-7.39,50.06,34.74,10.92,-9.77
126.,Lyka Labs,63.57,,226.88,0.00,-8.07,-529.94,28.03,-16.15,-6.10
127.,Syschem (India),45.56,20.43,223.30,0.00,1.74,278.26,219.35,84.53,15.93
128.,Aarey Drugs,77.84,55.59,220.71,0.00,1.56,231.91,189.47,75.27,5.58
129.,BDH Industries,356.35,18.99,205.26,1.26,2.88,15.66,29.03,62.91,20.50
130.,Accretion Nutraveda,268.50,38.34,194.39,0.00,2.69,56.40,19.54,80.09,27.56
131.,Brooks Lab.,65.68,7.87,193.48,0.00,1.52,204.11,20.21,-13.34,21.46
132.,Speciality Medi.,216.05,14.57,189.82,0.00,8.18,205.22,44.78,45.39,25.31
133.,Oxygenta Pharma,49.75,,183.99,0.00,-1.70,10.05,49.61,0.28,-33.44
134.,Sanjiv.Parant.,148.00,27.18,181.81,0.34,0.55,-74.89,13.21,-27.34,18.00
135.,Coral Labs.,497.15,10.98,177.48,0.30,5.22,54.73,26.48,-5.87,10.99
136.,Panch.Organics,127.35,15.49,167.74,2.51,1.70,-46.37,31.07,9.52,10.29
