S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
246.,ISF,0.80,,7.60,0.00,-1.87,-1084.21,0.42,-16.00,-12.93
247.,Hasti Finance,6.99,,7.58,0.00,-1.73,78.62,0.03,-72.73,-52.05
248.,Nikki Glob.Fin.,21.70,35.33,7.42,0.00,0.31,720.00,0.40,,13.05
249.,BFL Asset Finves,7.10,,7.24,0.00,-8.36,-185.32,-0.13,-103.07,-22.79
250.,Integra Capital,15.22,16.65,7.16,0.00,-0.29,-16.00,-0.34,-47.83,9.36
251.,Vintage Secur.,19.00,58.08,6.97,0.00,0.16,100.00,0.00,,0.95
252.,Brijlaxmi Leas.,10.52,10.30,6.80,0.00,0.03,-99.15,0.86,-82.05,6.42
253.,Atharv Enter,3.99,35.68,6.78,0.00,0.05,-16.67,0.02,,1.40
254.,Futuristic Sec.,33.83,,6.60,0.00,-0.02,-100.00,0.02,0.00,0.00
255.,Indo Credit Cap.,9.03,108.83,6.53,0.00,0.09,0.00,0.13,8.33,1.03
256.,BCL Enterprises,0.56,,6.53,0.00,-5.93,-59400.00,0.23,-65.15,-12.00
257.,Lead Financial S,19.30,63.70,6.37,0.00,-0.03,-400.00,0.10,-37.50,3.10
258.,Williamson Fin.,7.50,,6.27,0.00,0.35,106.90,0.00,,-5.80
259.,KLG Capital,19.30,,6.18,0.00,-0.04,42.86,0.00,-100.00,-458.53
260.,Polytex India,4.56,,6.16,0.00,-0.03,-50.00,0.00,,-5.26
261.,Prime Capital Ma,5.94,,5.94,0.00,-1.51,-392.00,29.83,355.42,-4.73
262.,B P Capital,9.88,,5.94,0.00,-0.05,-25.00,0.00,,-3.07
263.,Systematix Sec.,11.75,,5.88,0.00,0.00,100.00,0.08,14.29,-0.69
264.,JPT Securities,19.48,,5.86,0.00,-0.09,59.09,0.00,-100.00,-976.81
265.,SHRI NIWAS L& F.,10.64,0.01,5.79,0.00,9.86,100.85,0.49,188.24,195.35
266.,Premium Capital,8.67,284.00,5.68,0.00,-0.09,84.75,0.79,-76.42,33.77
267.,Shikhar Cons.,12.46,,5.66,0.00,-0.02,-100.00,0.00,,-4.01
268.,Superior Finleas,1.86,111.60,5.58,0.00,0.02,125.00,0.11,10.00,0.12
269.,Dharani Finance,11.07,10.05,5.53,0.00,0.13,-31.58,0.33,-13.16,8.21
270.,Sungold Capital,3.00,138.00,5.52,0.00,-0.05,-25.00,0.26,-35.00,0.35
271.,Abhinav Leasing,1.10,8.33,5.50,0.00,-0.32,-28.00,2.00,-23.37,9.76
272.,Voltaire Leasing,13.30,548.00,5.48,0.00,-0.09,78.57,0.19,11.76,0.06
273.,K Z Leasing,16.60,,5.05,0.00,0.60,9.09,0.09,-47.06,4.87
274.,Pasupati Fincap,10.46,,4.92,0.00,-0.07,-75.00,0.00,,
275.,Rajkot Inv.Trust,43.75,33.69,4.38,0.00,-0.13,-285.71,0.11,-31.25,0.55
276.,Siddha Ventures,4.35,,4.35,0.00,1.08,129.79,0.00,,-0.34
277.,Cindrella Fin.,10.00,52.00,4.16,0.00,-0.06,-700.00,0.02,-33.33,0.46
278.,KEN Fin.Serv.,13.60,9.49,4.08,0.00,0.22,2100.00,0.15,-11.76,6.36
279.,Amarnath Sec.,13.49,,4.05,0.00,-5.33,-8983.33,0.00,-100.00,-202.34
280.,Goyal Associates,0.75,,3.97,0.00,-0.39,-400.00,0.38,-22.45,-4.36
281.,Geetanjali Cred.,7.02,155.00,3.10,0.00,0.06,400.00,0.09,,0.63
282.,Brilliant Port.,9.78,4.73,3.03,0.00,0.27,50.00,1.05,17.98,8.36
283.,Silveroak Comm,6.00,,1.65,0.00,-0.14,84.62,0.00,-100.00,-77.32
